-	/calyx*	/calyx*/shape	/calyx*/margin type	/calyx*/hairs	/calyx*/growth form	/calyx*/colour	/calyx/apex*	/calyx/apex*/shape	/calyx/apex*/margin type	/calyx/apex*/hairs	/calyx/apex/hairs*	/calyx/apex/hairs*/shape	/calyx/apex/hairs*/hairs	/calyx/apex/hairs*/hairs/shape	/calyx/colour*	/calyx/colour*/colour	/calyx/corolla/base*	/calyx/corolla/base*/shape	/calyx/corolla/base/width*	/calyx/corolla/base/width*/shape	/calyx/corolla/colour*	/calyx/corolla/colour*/colour	/calyx/corolla/length*	/calyx/corolla/limbs/width*	/calyx/corolla/limbs/width*/shape	/calyx/corolla/lobes/dimensions*	/calyx/corolla/lobes/dimensions*/shape	/calyx/corolla/lobes/shape*	/calyx/corolla/lobes/shape*/shape	/calyx/corolla/margins/margin type*	/calyx/corolla/margins/margin type*/shape	/calyx/corolla/margins/margin type*/margin type	/calyx/corolla/margins/margin type*/hairs	/calyx/corolla/shape*	/calyx/corolla/shape*/shape	/calyx/corolla/shape*/position	/calyx/corolla/throat*	/calyx/corolla/throat*/shape	/calyx/corolla/throat/hairs*	/calyx/corolla/throat/hairs*/shape	/calyx/corolla/throat/hairs*/hairs	/calyx/corolla/throat/hairs*/hairs/shape	/calyx/corolla/throat/hairs*/growth form	/calyx/corolla/throat/width*	/calyx/corolla/throat/width*/shape	/calyx/corolla/tube*	/calyx/corolla/tube*/shape	/calyx/corolla/tube/length*	/calyx/corolla/tube/shape*	/calyx/corolla/tube/shape*/shape	/calyx/disk*	/calyx/disk*/shape	/calyx/disk*/margin type	/calyx/disk*/growth form	/calyx/disk/gland number*	/calyx/disk/gland number*/shape	/calyx/disk/gland number*/growth form	/calyx/free portion of lobes/dimensions*	/calyx/free portion of lobes/dimensions*/shape	/calyx/free portion of lobes/shape*	/calyx/free portion of lobes/shape*/shape	/calyx/free portion of lobes/shape*/growth form	/calyx/lobes*	/calyx/lobes*/shape	/calyx/lobes*/growth form	/calyx/lobes/dimensions*	/calyx/lobes/dimensions*/shape	/calyx/lobes/dorsal lobes*	/calyx/lobes/dorsal lobes*/shape	/calyx/lobes/shape*	/calyx/lobes/shape*/shape	/calyx/margins/margin type*	/calyx/margins/margin type*/shape	/calyx/margins/margin type*/margin type	/calyx/margins/margin type*/hairs	/calyx/ovary*	/calyx/ovary*/shape	/calyx/ovary*/position	/calyx/ovary/dimensions*	/calyx/ovary/dimensions*/shape	/calyx/ovary/hairs*	/calyx/ovary/hairs*/shape	/calyx/ovary/hairs*/hairs	/calyx/ovary/shape*	/calyx/ovary/shape*/shape	/calyx/ovary/shape*/position	/calyx/ovary/stigma*	/calyx/ovary/stigma*/shape	/calyx/ovary/style/hairs*	/calyx/ovary/style/hairs*/shape	/calyx/ovary/style/hairs*/hairs	/calyx/ovary/style/length*	/calyx/shape*	/calyx/shape*/shape	/calyx/stamens*	/calyx/stamens*/position	/calyx/stamens/anthers*	/calyx/stamens/anthers*/shape	/calyx/stamens/relative distance*	/calyx/stamens/thecae*	/calyx/stamens/thecae*/shape	/calyx/stamens/thecae*/growth form	/calyx/staminodes*	/calyx/staminodes*/shape	/calyx/tube/length*	/flowers*	/flowers*/shape	/flowers/bracteoles*	/flowers/bracteoles*/shape	/flowers/flower number per inflorescence*	/flowers/pedicels/hairs*	/flowers/pedicels/hairs*/shape	/flowers/pedicels/hairs*/texture	/flowers/pedicels/hairs*/hairs	/flowers/pedicels/hairs*/hairs/shape	/flowers/pedicels/length*	/flowers/peduncle*	/flowers/peduncle*/shape	/flowers/peduncle/hairs*	/flowers/peduncle/hairs*/shape	/flowers/peduncle/hairs*/texture	/flowers/peduncle/hairs*/hairs	/flowers/peduncle/length*	/fruits*	/fruits*/shape	/fruits/colour*	/fruits/colour*/colour	/habit*	/habit*/environment	/habit*/shape	/habit*/growth form	/habit/growth form*	/habit/growth form*/texture	/habit/growth form*/position	/habit/growth form*/growth form	/habit/height*	/habit/height*/shape	/habit/length*	/leaves*	/leaves*/shape	/leaves/blade/apex*	/leaves/blade/apex*/shape	/leaves/blade/base*	/leaves/blade/base*/shape	/leaves/blade/base*/growth form	/leaves/blade/base/hairs*	/leaves/blade/base/hairs*/shape	/leaves/blade/base/hairs*/texture	/leaves/blade/base/hairs*/hairs	/leaves/blade/base/hairs*/colour	/leaves/blade/base/shape*	/leaves/blade/base/shape*/shape	/leaves/blade/dimensions*	/leaves/blade/larger blade/dimensions*	/leaves/blade/margins/margin type*	/leaves/blade/margins/margin type*/shape	/leaves/blade/margins/margin type*/margin type	/leaves/blade/margins/margin type*/growth form	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/blade/texture*	/leaves/blade/texture*/texture	/leaves/petiole/hairs*	/leaves/petiole/hairs*/hairs	/leaves/petiole/length*	/mature berries/colour*	/mature berries/colour*/colour	/mature berries/dimensions*	/mature capsules/colour*	/mature capsules/colour*/position	/mature capsules/colour*/colour	/mature capsules/dimensions*	/mature capsules/shape*	/mature capsules/shape*/shape	/mature capsules/shape*/position	/stems*	/stems*/shape	/stems*/growth form	/stems/growth form*	/stems/growth form*/growth form	/stems/hairs*	/stems/hairs*/hairs	/habitat*	/habitat*/environment	/habitat*/shape	/habitat*/hairs	/habitat*/growth form	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
Drymonia psilocalyx 	Calyx |, |, |, middle slightly curved, |, 	curved	-	-	-	-	apex obtuse, 	obtuse	-	-	outside and inside glabrous	-	glabrous	-	pale green	green	base spurred, 	-	0.5 cm wide	wide	creamy	cream	4 cm long	1.8 cm wide	wide	0.5-0.8 x 0.5-0.8 cm	-	suborbicular	suborbicular	fimbriate	-	-	-	-	-	-	throat not contracted, 	-	outside glabrous, inside glabrous	-	glabrous	-	-	0.7 cm wide	wide	tube wide 	wide	2.7 cm long	tubular	tubular	-	-	-	-	-	-	-	-	-	-	-	-	lobes connate at base, 	-	connate	2.2-2.7 x 0.8-1 cm	-	-	-	obliquely ovate	oblique,ovate	entire	-	entire	-	ovary 	-	-	0.7 x 0.3 or 0.25 cm	-	-	-	-	obliquely ovoid, laterally compressed	oblique,ovoid	lateral	stigma large, capitate. 	capitate,large	glabrous	-	glabrous	0.8 cm long	-	-	stamens included, inserted on corolla base; 	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	-	glabrous	-	-	glabrous	-	0.5-1.2 cm long	epedunculate; 	-	-	-	-	-	-	-	-	-	-	Epiphytic herb, 	-	-	-	-	-	-	-	30-50 cm tall	-	-	     	-	apex acuminate, 	acuminate	base obliquely cuneate, 	cuneate,oblique	-	glabrous on both faces	-	-	glabrous	-	-	-	10-24 x 2.5-6.5 cm	-	entire	-	entire	-	narrowly elliptic	elliptic,narrow	papyraceous when dry	papyraceous	glabrous	glabrous	1-3 cm long	-	-	-	dark violet, nearly black inside	-	black,violet	1.8 x 1 or 0.7 cm	obliquely ovoid, laterally compressed	oblique,ovoid	lateral	Stem sappy, oblique, 	oblique	-	-	-	glabrous	glabrous	epiphytic on trees in rainforests, at 	epiphytic,forest	-	-	-	-	200-780 m	-	
Drymonia serrulata 	Calyx |, |, |, middle gibbous dorsally, broadening towards throat, |, except lower lobe erose, larger and oblique; |, 	large,oblique	erose	-	-	-	apex acute or acuminate, 	acuminate,acute	-	-	-	-	-	-	green	green	base spurred, 	-	0.3-0.8 cm wide	wide	variously colored, from white to pale yellow or dark red	dark red,pale yellow,white	3-7 cm long	3-4 cm wide	wide	1-1.5 x 1-1.5 cm	-	rounded	rounded	-	-	-	-	-	-	-	throat round, 	-	outside puberulent, inside glandular-pubescent at least towards throat	-	glandular,puberulent	-	-	1-2 cm wide	wide	tube wide 	wide	2-3 cm long	tubular	tubular	-	-	-	-	-	-	-	-	-	-	-	-	lobes more or less free, 	-	-	2-5 x 0.5-3.0 cm	-	-	-	ovate, lanceolate to oblong	lanceolate,oblong,ovate	all entire, sinuate to serrulate	-	entire,serrulate,sinuate	-	ovary 	-	-	0.5-0.8 x 0.4-0.6 cm	-	puberulous	-	puberulous	ovoid	ovoid	-	stigma 	-	glandular-pubescent	-	glandular	ca. 2.5 cm long	-	-	stamens included, inserted on corolla base; 	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	rarely 3	puberulous	-	-	puberulous	-	0.5-2.5 cm long	epedunculate; 	-	-	-	-	-	-	-	-	-	-	Terrestrial or epiphytic herb, low shrub, or more usually a liana, |, or 	epiphytic,shrub	-	-	when erect 	-	-	erect	-	-	-	     	-	apex acute or acuminate, 	acuminate,acute	base 	-	-	above sparsely strigillose to 	-	-	strigillose	-	cuneate to rounded, sometimes oblique	cuneate,oblique,rounded	4-19 x 2-6 cm	-	serrulate to sinuate-dentate	-	dentate,serrulate,sinuate	-	elliptic or oblong to obovate	elliptic,oblong,obovate	chartaceous when dry	chartaceous	appressed pubescent	appressed pubescent	0.6-3 cm long	-	-	-	yellowish to purplish outside, orange to red inside	-	orange,purplish,red	1-2 x 1-2 cm	globose to broadly ovoid	globose,ovoid	-	Stem succulent when young, becoming subwoody, 	-	-	erect or scandent	scandent	sparsely strigose or puberulous towards apex	puberulous,strigose	sometimes an epiphyte, but often rooted in the ground and climbing on trees or shrubs, over rocks on exposed outcrops, or in moist undisturbed forests, and even at roadsides, clearings, and in second growth forests, at 	forest,rock,shrub	-	-	-	-	40-700 m	-	
EPISCIA  	Calyx lobes free or briefly connate at base, |, or capitate. 	capitate	-	-	connate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	white, yellow, blue, purple to red	blue,purple,red,white	-	-	-	-	-	-	-	-	-	-	-	tubular, salver-shaped to campanulate	campanulate,tubular	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	disc a single large dorsal gland; 	large	-	single	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary superior,       	-	superior	-	-	-	-	-	-	-	-	stigma stomatomorphic, 	-	-	-	-	-	-	-	stamens included,       	-	anthers coherent in pairs in a square or arc, becoming free, dehiscing by longitudinal slits, 	dehiscing	-	thecae parallel or divergent; 	-	divergent,parallel	staminode minute; 	minute	-	Flowers 	-	bracteoles present; 	-	1-6	-	-	-	-	-	-	pedunculate or epedunculate; 	-	-	-	-	-	-	Fruit a |, 	-	green or brown to reddish brown	brown,green,reddish	Terrestrial or epiphytic, caulescent, decumbent, 	epiphytic	-	-	creeping, or sprawling	-	-	creeping,sprawling	-	-	-	Leaves opposite, often crowded, usually nearly equal in a pair, venation pinnate, foliar nectaries absent. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Stems often branched. 	branched	-	-	-	-	-	usually in moist forest, in well drained, light shade situations.	forest	-	-	-	-	-	-	
Episcia cupreata 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Episcia lilacina 	calyx lobes spathulate	spathulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Episcia reptans 	Calyx |, |, |, middle slightly and gradually curved, not ventricose, |, 	curved,ventricose	-	-	-	-	apex acute, 	acute	-	-	outside and inside hirsute	-	hirsute	-	green	green	base spurred, 	-	0.3-0.4 cm wide	wide	scarlet	scarlet	3.5-4 cm long	1.5-2.5 cm wide	wide	-	-	-	-	serrulate	-	serrulate	-	-	-	-	throat not contracted, slightly widened, 	wide	outside hirsute, inside with a ring of glandular hairs in throat	-	glandular,hairs,hirsute	-	-	0.5-0.8 cm wide	wide	tube trumpet-shaped, 	trumpet	3-3.5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes nearly free, subequal, 	-	-	(0.7-)0.9-1.3(-1.5) x 0.2-0.4 cm	-	-	-	lanceolate, slightly narrowed towards base	lanceolate,narrow	serrate near apex	-	serrate	-	ovary 	-	-	0.4-0.5 x 0.25-0.3 cm	-	hirsute	-	hirsute	ovoid	ovoid	-	stigma capitate. 	capitate	glabrous	-	glabrous	ca. 1 cm long	-	-	stamens included, inserted on base of corolla tube; 	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	1-3	hirsute	-	-	hirsute	-	1-4 cm long	peduncle 	-	hirsute	-	-	hirsute	up to 0.5 cm long	-	-	-	-	Terrestrial or epiphytic herb, 	epiphytic	-	-	-	-	-	-	about 5-20 cm tall	-	to 50 cm long	     	-	apex acute or obtuse, 	acute,obtuse	base 	-	-	above and below hirsute	-	-	hirsute	-	rounded or subcordate	rounded,subcordate	2-13(-15) x 1.3-9(-10) cm	-	crenate-serrate	-	crenate,serrate	-	elliptic	elliptic	chartaceous when dry	chartaceous	hirsute	hirsute	0.5-7 cm long	-	-	-	-	-	-	1 x 1 cm	globose	globose	-	Stem sappy, 	-	-	creeping	creeping	hirsute	hirsute	on rocks or on tree trunks, among mosses, in rainforests, near waterfalls, at 	forest,moss,rock	-	-	-	-	low elevations	-	
Episcia sphalera 	Calyx |, |, |, middle curved, not ventricose, |, 	curved,ventricose	-	-	-	-	apex acute, 	acute	-	-	outside hirsute, inside hirsute	-	hirsute	-	green	green	base spurred, 	-	0.3 cm wide	wide	white with purple	purple,white	2.4-2.5 cm long	2-2.5 cm wide	wide	-	-	-	-	crenate-serrate	-	crenate,serrate	-	-	-	-	throat not or hardly contracted, 	-	outside villous, inside with a ring of glandular hairs in throat	-	glandular,hairs,villous	-	-	0.6-1 cm wide	wide	tube obliquely infundibuliform, 	infundibuliform,oblique	2-2.5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes nearly free, 	-	-	0.6-0.9 x 0.15-0.3 cm	-	-	-	lanceolate, slightly narrowed towards base	lanceolate,narrow	entire or with some teeth	-	entire	-	ovary 	-	-	0.25 x 0.15 cm	-	hirsute	-	hirsute	ovoid	ovoid	-	stigma 	-	pubescent with glandular hairs	-	glandular,hairs	ca. 1 cm long	-	-	stamens slightly exserted, inserted on base of corolla tube; 	exserted	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	-	hirsute	-	-	hirsute	-	2-5 cm long	epedunculate; 	-	-	-	-	-	-	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	less than 10 cm	-	-	     	-	apex acute or obtuse, 	acute,obtuse	base 	-	-	above and below hirsute	-	-	hirsute	-	rounded or subcordate	rounded,subcordate	2-7 x 1.5-4 cm	-	crenate-serrate	-	crenate,serrate	-	elliptic or oblong-ovate	elliptic,oblong,ovate	membranaceous when dry	-	hirsute	hirsute	0.5-4 cm long	-	-	-	-	-	-	0.5 x 0.5 cm	globose	globose	-	Stem sappy, 	-	-	creeping	creeping	hirsute	hirsute	terrestrial, on white sand, river banks, on rocks, or lower part of tree trunks, at 	rock,terrestrial	-	-	-	white	100-450 m	-	
Episcia xantha 	Calyx |, |, |, middle curved and becoming wider, |, 	curved,wide	-	-	-	-	apex obtuse, with 	obtuse	-	-	outside and inside sparsely and minutely pubescent	minute	minutely pubescent	minute	pale green	green	base spurred, 	-	0.3 cm wide	wide	yellow	-	2.6 cm long	2 cm wide	wide	0.5 x 0.6-0.7 cm	-	broadly suborbicular	suborbicular	entire	-	entire	-	-	-	-	throat not contracted, 	-	outside hirsute in upper half, glabrous in lower, inside partially pubescent with glandular hairs	-	glabrous,glandular,hairs,hirsute	-	-	0.7-0.8 cm wide	wide	tube obliquely infundibuliform, 	infundibuliform,oblique	1.6 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	1-1.2 x 0.5-0.8 cm	-	-	-	obovate, gradually narrowed towards base	narrow,obovate	conspicuously ciliate	-	-	ciliate	ovary 	-	-	0.3-0.4 x 0.2-0.3 or 0.15-0.25 cm	-	hirsute except for glabrous base	-	glabrous,hirsute	ovoid, laterally compressed	ovoid	lateral	stigma large, capitate. 	capitate,large	glabrous	-	glabrous	1 cm long	-	-	stamens included, inserted on base of corolla tube; 	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	-	pilose or glabrous	-	-	glabrous,pilose	-	0.3-1.2 cm long	peduncle 	-	sparsely pilose or glabrous	-	-	glabrous,pilose	1.5-5 cm long	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	less than 10 cm	-	-	     	-	apex obtuse or acute, 	acute,obtuse	base 	-	-	above hirto-pilose, below sparsely hirto-pubescent	-	-	pilose	-	rounded, subcordate, or less often cuneate	cuneate,rounded,subcordate	5-20 x 3-15 cm	-	crenate-serrate	-	crenate,serrate	-	elliptic or ovate	elliptic,ovate	membranaceous when dry	-	hirsute	hirsute	1-8 cm long	-	-	-	light brown	-	brown	1 x 0.8-0.9 or 0.6 cm	subglobose, laterally compressed	subglobose	lateral	Stem sappy, decumbent, 	-	-	-	-	hirto-pilose	pilose	on rotting logs or terrestrial in forests, at 	forest,logs,terrestrial	-	-	-	-	50-550 m	-	
GLOXINIA  	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	white, blue, lavender, purple, rose-pink, scarlet to orange or yellow, often with darker spots	blue,lavender,orange,pink,purple,rose,scarlet,white	-	-	-	-	-	-	-	-	-	-	-	tubular, cylindric to campanulate	campanulate,cylindric,tubular	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	disc absent, or when present, annular, entire or 	-	entire	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary inferior,       	-	 inferior	-	-	-	-	-	-	-	-	stigma stomatomorphic or 	-	-	-	-	-	-	-	stamens included,       	-	anthers coherent by their apices, dehiscing by longitudinal slits, 	dehiscing	-	thecae parallel or divergent at base; 	-	divergent,parallel	staminode present; 	-	-	Flowers 	-	bracteoles absent (in Guianan species); 	-	1 to several	-	-	-	-	-	-	epedunculate; 	-	-	-	-	-	-	Fruit a dry, |, 	-	brown	brown	Terrestrial, caulescent, 	-	-	-	decumbent to erect	-	-	erect	-	-	-	Leaves opposite, subequal to equal in a pair, venation pinnate, foliar nectaries absent. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Stems seldom branched. 	branched	-	-	-	-	-	-	-	-	-	-	-	-	-	
Gloxinia perennis 	Calyx |, |, subequal, |, |, middle broadly ventricose, |, |, glandular, 	ventricose	-	glandular	-	-	apex broadly acute, 	acute	-	-	outside and inside glabrous	-	glabrous	-	light green, sometimes streaked with red	green,red	base broad, ventrally gibbous, 	-	ca. 1 cm wide	wide	white, pink, lavender to purple	lavender,pink,purple,white	2.5-4.0 cm long	to 4 cm wide	wide	-	-	-	-	-	-	-	-	-	-	-	throat slightly contracted, 	-	outside pilose, inside glandular on upper surface	-	glandular,pilose	-	-	2-3.2 cm wide	wide	tube broadly campanulate, 	campanulate	2-3.5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes subequal,      	-	-	0.7-1.9 x 0.4-0.8 cm	-	-	-	lanceolate to oblong	lanceolate,oblong	entire or toothed	-	entire	-	ovary apex 	-	-	0.3-0.5 x 0.3-0.4 cm	-	-	-	-	broadly ovoid	ovoid	-	stigma stomatomorphic. 	-	sparsely pilose	-	pilose	1.2-1.5 cm long	-	-	stamens included, inserted at base of corolla tube; 	-	-	-	-	-	-	-	-	-	-	Flowers appearing 	-	-	-	-	more or less glabrous	-	-	glabrous	-	0.5-4.0 cm long	epedunculate; 	-	-	-	-	-	-	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	to 1 m tall	-	-	     	-	apex obtuse to acute, 	acute,obtuse	base 	-	-	above glabrous to sparsely strigose, below glabrous or with a few scattered hairs	-	-	glabrous,hairs,strigose	-	sometimes oblique, truncate, rounded to usually cordate	cordate,oblique,rounded,truncate	5.5-14.7(-18) cm x 3.4-9.5(-14) cm	-	-	-	-	-	orbicular, ovate to rarely obovate	orbicular,ovate	papyraceous when dry	papyraceous	sparsely pilose	pilose	1.4-12.0 cm long	-	-	-	green to brown	-	brown,green	1-1.8 x 0.4-0.7 cm	narrowly conic	conic,narrow	-	Stem subwoody at base, succulent above, 	-	-	erect or ascending	ascending	nearly glabrous	glabrous	on wet rocks in rainforest.	forest,rock	-	-	-	-	-	-	
Gloxinia purpurascens 	Calyx |, |, subequal, |, |, middle ventricose above, |, wide, |, 	ventricose,wide	-	-	-	-	apex long-acuminate, 	acuminate	-	-	outside pubescent, inside pubescent	-	-	-	green	green	base not spurred, 	-	0.4-0.6 cm wide	wide	orange to rose-purple	orange,purple,rose	ca. 3 cm long	ca. 1.2 cm wide	wide	-	-	broadly triangular	triangular	entire	-	entire	-	-	-	-	throat contracted at mouth, 	-	outside densely pilose or villous, inside sparsely glandular pubescent	-	densely,glandular,pilose,villous	-	-	0.7-0.8 cm wide	wide	tube 	-	2.5-3.3 cm long	cylindric to ventricose	cylindric,ventricose	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	0.7-1 x 0.2-0.3 cm	-	-	-	lanceolate	lanceolate	entire	-	entire	-	ovary 	-	-	0.2-0.3 x 0.3-0.4 cm	-	appressed-pubescent	-	-	ovoid-conic	conic,ovoid	-	stigma 	-	pubescent	-	-	2-3 cm long	-	-	stamens subincluded, 	-	-	-	inserted at 0.1-0.2 cm from base of corolla	-	-	-	-	-	-	Flowers 	-	-	-	-	strigillose	-	-	strigillose	-	2-4(-7) cm long	epedunculate; 	-	-	-	-	-	-	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	to 50 cm or more tall	-	-	     	-	apex acute to acuminate, 	acuminate,acute	base acute to cuneate, 	acute,cuneate	-	above sparsely pilose to subscabrous, below strigillose along obvious veins	-	scabrous	pilose,strigillose	-	-	-	4-7 x 2-9 cm	-	finely serrulate	-	serrulate	-	lanceolate to ovate or elliptic	elliptic,lanceolate,ovate	papyraceous when dry	papyraceous	strigillose	strigillose	usually less than 1 cm long	-	-	-	brown	-	brown	ca. 0.5 x ca. 0.5 cm	obconic	obconic	-	Stem subwoody at base, succulent above, 	-	-	erect or somewhat weak but ascending	ascending	pilose	pilose	disturbed forest and savannas, at 	forest	-	-	-	-	450-670 m	-	
KOHLERIA  	Calyx lobes connate |, rarely free; 	-	-	-	connate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	orange-red to orange-yellow, with red spots on limb or throat	orange,red	-	-	-	-	-	-	-	-	-	-	-	funnelform or cylindric	cylindric,funnelform	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	disc 	-	-	-	usually of 5 free glands or of 3 free and 2 basally united glands	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary half-inferior to nearly completely inferior,       	complete	 half-inferior	-	-	-	-	-	-	-	-	stigma 	-	-	-	-	-	-	-	stamens included to subincluded,       	-	anthers coherent at apices and sides, dehiscing by longitudinal slits, 	dehiscing	-	thecae parallel; 	-	parallel	staminode present; 	-	-	Flowers 	-	bracteoles small, but often caducous; 	small	1-6(-10)	-	-	-	-	-	-	epedunculate or rarely pedunculate; 	-	-	-	-	-	-	Fruit a dry, |, 	-	brown	brown	Terrestrial or epipetric, caulescent, 	-	-	-	decumbent to erect	-	-	erect	-	-	-	Leaves opposite, rarely ternate, equal to subequal in a pair, venation pinnate, foliar nectaries absent. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Stems rarely branched. 	branched	-	-	-	-	-	in wet forests and forest edges	forest	-	-	-	-	-	-	
Kohleria hirsuta 	Calyx campanulate, |, |, subequal, |, |, subventricose, |, middle subventricose, |, 	campanulate,subventricose	-	-	-	-	apex acute to acuminate, 	acuminate,acute	-	-	outside villous or sericeous, inside appressed pubescent to sericeous	-	appressed pubescent,sericeous,villous	-	green, rarely purplish	green,purplish	base usually saccate but not sharply delimited, 	-	0.2-0.6(-1) cm wide	wide	orange-red	orange,red	2.2-5 cm long	0.6-2.2 cm wide	wide	-	-	suborbicular	suborbicular	entire	-	entire	-	-	-	-	throat slightly contracted, 	-	outside villous, inside glabrous	-	glabrous,villous	-	-	0.3-1.5 cm wide	wide	tube 	-	(1.8-)2.5-3.8(-4.5) cm long	funnelform	funnelform	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	0.6-1.3 x 0.1-0.6 cm	-	-	-	lanceolate to subulate, rarely triangular	lanceolate,subulate	entire	-	entire	-	ovary 	-	-	0.4-0.7 x 0.3-0.6 cm	-	hirsute	-	hirsute	ovoid-conic	conic,ovoid	-	stigma 	-	pubescent	-	-	(2.2-)2.7-3.3(-3.7) cm long	-	-	stamens subincluded, inserted at base of corolla tube; 	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	1 to 4(-6)	lanate-hirsute	-	-	hirsute,lanate	-	2-6(-10) cm long	usually epedunculate or less commonly pedunculate, peduncle, when present, 	-	lanate-hirsute	-	-	hirsute,lanate	0-2(-4) cm long	-	-	-	-	Terrestrial (frequently epipetric) herb or subshrub, 	subshrub	-	-	-	-	-	-	30-150 (-200) cm tall	-	-	     	-	apex acuminate, 	acuminate	base acute to subcordate, 	acute,subcordate	-	above pubescent to sericeous, below villous to tomentose, veins sericeous or villous	-	-	sericeous,tomentose,villous	-	-	-	4-12 x 2-6(-10) cm	-	serrate	-	serrate	-	elliptic, less commonly ovate to elliptic	elliptic,ovate	papyraceous when dry	papyraceous	lanate-hirsute	hirsute,lanate	1-4(-8) cm long	-	-	-	brown	-	brown	1-1.4 x 0.5-0.9 cm	ovoid	ovoid	-	Stem subwoody at base, succulent above, 	-	-	erect or ascending	ascending	hirsute to villous above, glabrescent below	glabrescent,hirsute,villous	-	-	-	-	-	-	-	-	
