-	/flowers*	/flowers*/shape	/flowers*/position	/flowers*/margin type	/flowers*/hairs	/flowers*/growth form	/flowers*/colour	/flowers/calyx lobes/length*	/flowers/disk/hairs*	/flowers/disk/hairs*/hairs	/flowers/length*	/flowers/lower hypanthium/hairs*	/flowers/lower hypanthium/hairs*/hairs	/flowers/lower hypanthium/hairs*/colour	/flowers/lower hypanthium/length*	/flowers/ovary*	/flowers/ovary*/shape	/flowers/ovary*/position	/flowers/ovary*/hairs	/flowers/ovary/hairs*	/flowers/ovary/hairs*/shape	/flowers/ovary/hairs*/texture	/flowers/ovary/hairs*/hairs	/flowers/ovary/style*	/flowers/ovary/style*/shape	/flowers/ovary/style*/texture	/flowers/ovary/style*/hairs	/flowers/ovary/style*/growth form	/flowers/petals/apex/shape*	/flowers/petals/apex/shape*/shape	/flowers/petals/apex/shape*/growth form	/flowers/petals/dimensions*	/flowers/petals/shape*	/flowers/petals/shape*/shape	/flowers/sepals/dimensions*	/flowers/stamens/anthers*	/flowers/stamens/anthers*/shape	/flowers/stamens/anthers/length*	/flowers/stamens/filaments*	/flowers/stamens/filaments*/shape	/flowers/stamens/filaments*/growth form	/flowers/stamens/filaments/length*	/flowers/stamens/stamen number*	/flowers/style/hairs*	/flowers/style/hairs*/hairs	/flowers/style/length*	/flowers/upper hypanthium/dimensions*	/flowers/upper hypanthium/hairs*	/flowers/upper hypanthium/hairs*/hairs	/flowers/upper hypanthium/length*	/flowers/upper hypanthium/length*/shape	/flowers/upper hypanthium/length*/growth form	/flowers/upper hypanthium/shape*	/flowers/upper hypanthium/shape*/shape	/flowers/upper hypanthium/shape*/hairs	/flowers/width*	/flowers/width*/shape	/fruits*	/fruits*/shape	/fruits*/texture	/fruits*/position	/fruits*/hairs	/fruits*/growth form	/fruits*/colour	/fruits/apex/shape*	/fruits/apex/shape*/shape	/fruits/base/shape*	/fruits/base/shape*/shape	/fruits/dimensions*	/fruits/hairs*	/fruits/hairs*/shape	/fruits/hairs*/texture	/fruits/hairs*/hairs	/fruits/hairs*/colour	/fruits/rib number*	/fruits/shape*	/fruits/shape*/shape	/fruits/shape*/position	/fruits/shape*/growth form	/habit*	/habit*/environment	/habit*/shape	/habit*/hairs	/habit*/growth form	/habit*/colour	/habit/hairs*	/habit/hairs*/shape	/habit/hairs*/hairs	/habit/height*	/habit/height*/shape	/habit/juvenile branches/hairs*	/habit/juvenile branches/hairs*/shape	/habit/juvenile branches/hairs*/position	/habit/juvenile branches/hairs*/hairs	/inflorescences*	/inflorescences*/shape	/inflorescences*/texture	/inflorescences*/position	/inflorescences*/hairs	/inflorescences*/growth form	/inflorescences*/colour	/inflorescences/bracts*	/inflorescences/bracts*/shape	/inflorescences/bracts*/texture	/inflorescences/bracts*/hairs	/inflorescences/bracts*/growth form	/inflorescences/bracts/dimensions*	/inflorescences/bracts/dimensions*/shape	/inflorescences/bracts/shape*	/inflorescences/bracts/shape*/shape	/inflorescences/bracts/shape*/texture	/inflorescences/bracts/shape*/margin type	/inflorescences/bracts/shape*/hairs	/inflorescences/dimensions*	/inflorescences/flowers*	/inflorescences/flowers*/shape	/inflorescences/flowers*/position	/inflorescences/flowers*/hairs	/inflorescences/length*	/inflorescences/pedicels/dimensions*	/inflorescences/pedicels/growth form*	/inflorescences/pedicels/growth form*/shape	/inflorescences/pedicels/growth form*/growth form	/inflorescences/pedicels/growth form*/growth form/shape	/inflorescences/pedicels/length*	/inflorescences/peduncle*	/inflorescences/peduncle*/shape	/inflorescences/peduncle*/hairs	/inflorescences/peduncle*/colour	/inflorescences/peduncle/dimensions*	/inflorescences/peduncle/hairs*	/inflorescences/peduncle/hairs*/texture	/inflorescences/peduncle/hairs*/hairs	/inflorescences/peduncle/hairs*/colour	/inflorescences/peduncle/length*	/inflorescences/position*	/inflorescences/position*/position	/inflorescences/rachises/hairs*	/inflorescences/rachises/hairs*/hairs	/inflorescences/rachises/length*	/inflorescences/whorl number*	/leaves*	/leaves*/shape	/leaves*/texture	/leaves*/position	/leaves*/margin type	/leaves*/hairs	/leaves*/growth form	/leaves*/growth form/shape	/leaves/apex/shape*	/leaves/apex/shape*/shape	/leaves/areolation*	/leaves/areolation*/shape	/leaves/areolation*/growth form	/leaves/base/hairs*	/leaves/base/hairs*/hairs	/leaves/base/hairs*/growth form	/leaves/base/shape*	/leaves/base/shape*/shape	/leaves/blade/dimensions*	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/dimensions*	/leaves/domatia*	/leaves/higher order veins*	/leaves/petiole*	/leaves/petiole*/shape	/leaves/petiole*/texture	/leaves/petiole/dimensions*	/leaves/petiole/hairs*	/leaves/petiole/hairs*/shape	/leaves/petiole/hairs*/hairs	/leaves/petiole/hairs*/colour	/leaves/petiole/length*	/leaves/shape*	/leaves/shape*/shape	/leaves/texture*	/leaves/texture*/texture	/leaves/texture*/growth form	/leaves/veins*	/leaves/veins*/position	/leaves/veins*/growth form	/leaves/veins/intersecondary veins*	/leaves/veins/midveins*	/leaves/veins/midveins*/shape	/leaves/veins/midveins*/growth form	/leaves/veins/secondary veins/secondary vein pair number*	/leaves/veins/tertiary veins*	/leaves/veins/tertiary veins*/shape	/leaves/veins/tertiary veins*/growth form	/petiole*	/petiole*/shape	/petiole*/texture	/petiole*/position	/petiole*/hairs	/petiole/blade/dimensions*	/petiole/blade/shape*	/petiole/blade/shape*/shape	/petiole/hairs*	/petiole/hairs*/shape	/petiole/hairs*/hairs	/petiole/length*	/stipules*	/stipules*/shape	/habitat*	/habitat*/environment	/habitat*/shape	/habitat*/hairs	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
Buchenavia nitidissima 	Flowers 	-	-	-	-	-	-	-	-	-	3-4.5 mm long	densely rufous-pubescent except sparsely so on neck	densely	rufous	2-2.5 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.2-2 x 2.5-3.5 mm	-	-	-	-	-	subglabrous	-	glabrous	-	-	Fruit |, usually irregularly and strongly ridged, 	-	-	-	-	regular	-	-	-	rounded	rounded	18-30 x 7-17 mm	densely tomentose	-	-	densely,tomentose	-	-	ovate in side view, terete or nearly so	ovate,terete	-	-	Shrub or tree 	-	-	-	-	-	-	-	-	3-12(-30) m	-	-	-	-	-	Inflorescence |, more or less capitate, with densely grouped flowers; 	capitate	-	-	densely	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.7-3.3 cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	rufous pubescent in flower, becoming subglabrous and much thicker in fruit	thick	glabrous	rufous	0.9-3 cm	-	-	-	-	0.2-0.5 cm	-	Leaves |, |, distant, originating at moderately acute angles, slightly curved, slightly prominent, |, eglandular but base of leaf usually obscurely biglandular. 	acute,curved,slightly prominent	-	-	-	glandular	-	-	rounded to retuse or rarely obtuse	obtuse,retuse,rounded	areolation incomplete; 	incomplete	-	appressed-pubescent when very young, becoming glabrous except often sparsely pubescent on midvein when mature	glabrous	mat	cuneate to narrowly decurrent-cuneate	cuneate,decurrent,narrow	-	-	-	2-9.5 x 1-4.5 cm	domatia present; 	higher order veins not distinct; 	petiole 	-	-	-	glabrous to sparsely appressed-pubescent	-	glabrous	-	0.4-1.5 cm long	obovate to oblanceolate	oblanceolate,obovate	subcoriaceous	subcoriaceous	-	venation brochidodromous,       	-	-	intersecondary veins occasionally present, 	midvein moderate, slightly prominent, 	slightly prominent	-	3-7 pairs	tertiary veins randomly reticulate; 	-	reticulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lowland, forest along rivers and by lakes, usually in inundated areas and frequently partly submerged, also on sandy river and lake beaches, 	forest,lowland	-	-	-	up to 120 m	-	
Buchenavia ochroprumna 	Flowers |, narrowed to a short neck, 	narrow,short	-	-	-	-	-	-	-	-	2.5-3.5 mm	wholly densely pubescent	densely	-	1.5-2 mm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1-1.5 x 2.5-4 mm	pubescent	-	-	-	-	-	-	-	-	-	Fruit |, 	-	-	-	-	-	-	subacute to rounded	rounded,subacute	rounded to truncate	rounded,truncate	1-1.7 x 0.6-1.3 cm	glabrous or finely pubescent	-	-	glabrous	-	-	elliptic in side view, more or less terete	elliptic,terete	-	-	Tree, 	-	-	-	-	-	-	-	-	2.5-35 m	-	-	-	-	-	Inflorescence |, spicate; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.5-10.5 cm	-	-	-	-	-	-	peduncle 	-	-	-	-	pubescent to sparsely so	-	-	-	1-3.5 cm	-	-	pubescent	-	3.5-7 cm	-	Leaves |, |, moderately spaced, originating at moderately acute angles but immediately strongly curved hence often appearing to arise narrowly acutely, strongly curved, fairly prominent, 	acute,curved,narrow	-	-	-	-	-	-	rounded and apiculate to acute or acuminate	acuminate,acute,apiculate,rounded	areolation complete, very small. 	complete,small	-	subglabrous except sparsely pubescent on main veins when mature	glabrous	mat	narrowly cuneate	cuneate,narrow	-	-	-	3-16 x 1-3.5(-4) cm	domatia present in secondary vein-axils; 	higher order veins distinct; 	-	-	-	-	-	-	-	-	-	oblanceolate or narrowly obovate to narrowly oblong-elliptic	narrow,oblanceolate,obovate	coriaceous	coriaceous	-	venation brochidodromous,       	-	-	intersecondary veins usually absent; 	midvein moderate, prominent, 	-	-	5-8 pairs	-	-	-	Petiole |, biglandular. 	-	-	-	glandular	-	-	-	pubescent, becoming subglabrous when old	-	glabrous	0.5-1.5 cm	-	-	lowland or upland, often very humid forests, sandy river terraces, at 	forest,lowland	-	-	-	0-1700 m	-	
Buchenavia pallidovirens 	Flowers 	-	-	-	-	-	-	-	-	-	2.5-4.5 mm long	glabrous	glabrous	-	1.5-2.5 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1-1.6 x 2.3-3 mm	glabrous to sparsely pilose	glabrous,pilose	-	-	-	-	-	-	-	-	Fruit |, 	-	-	-	-	-	-	rounded or obtuse and often shortly apiculate (	apiculate,obtuse,rounded,short	rounded to acute	acute,rounded	1-2.6 x 0.7-1.6 cm	glabrous	-	-	glabrous	-	-	elliptic to obovate in side view, more or less terete	elliptic,obovate,terete	-	-	Briefly deciduous or ? sometimes evergreen tree, |, with 	-	-	-	-	green	-	-	-	3-31 m	-	-	-	-	-	Inflorescence |, more or less capitate, with only 	capitate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1-2.4 cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	-	-	-	-	1-2 cm	-	-	-	-	0.2-0.4 cm	-	Leaves |, |, moderately spaced to distant, originating at widely acute angles, curved to slightly so, slightly prominent, |, eglandular. 	acute,curved,slightly prominent,wide	-	-	-	glandular	-	-	rounded or rarely retuse to obtuse	obtuse,retuse,rounded	areolation incomplete; 	incomplete	-	appressed-pubescent when very young, becoming glabrous except often sparsely pubescent on midvein when mature	glabrous	mat	-	-	-	-	-	(0.6-)1-4(-5.5) x (0.3-)0.5-2 cm	domatia present; 	higher order veins not distinct; 	petiole 	-	-	-	pubescent, becoming sparsely so	-	-	-	0.2-1.2 cm long	usually obovate or narrowly so or oblong-obovate, on juvenile shoots rhombic or obtrullate	narrow,oblong,obovate,rhombic	chartaceous	chartaceous	-	venation brochidodromous,       	-	-	intersecondary veins common, often almost as evident as secondaries, 	midvein moderate to fine, prominent to scarcely so, 	-	-	(3-)4-6(-8) pairs	tertiary veins randomly reticulate; 	-	reticulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	moist evergreen primary rain-forest, often by rivers, on inundated or firm ground, 	forest	-	-	green	up to 500 m	-	
Buchenavia parvifolia 	Flowers 	-	-	-	-	-	-	-	-	-	3.5-5 mm long	-	-	-	2-3 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.5-2 x 2.5-4.5 mm	glabrous	glabrous	-	-	-	-	-	-	-	-	Fruit |, 	-	-	-	-	-	-	rounded (outside Guyana more commonly apiculate) or shortly beaked	apiculate,rounded,short	rounded to obtuse	obtuse,rounded	1.9-4.5 x 0.8-3 cm	densely rufous-tomentellous	-	-	densely,tomentellous	rufous	-	oblong to elliptic or narrowly so in side view, terete to distinctly flattened and irregularly longitudinally ridged	elliptic,flattened,narrow,oblong,terete	-	regular	Tree |, with large buttresses. 	-	large	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence |, spicate; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5-18 cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	sparsely 	-	-	-	2-4.2 cm	-	-	-	-	3-14 cm	-	Leaves |, |, moderately spaced, arising at moderately acute angles, curved, strongly so at base, very prominent, |, weakly biglandular, glands obscured by pubescence. 	acute,curved	-	-	-	glandular	-	-	obtuse to acute, abruptly acuminate or apiculate	acuminate,acute,apiculate,obtuse	areolation well developed to imperfect, prominent, forming conspicuous raised reticulum; 	imperfect,well developed	-	densely 	densely	-	narrowly cuneate	cuneate,narrow	-	-	-	4-30 x 1-10(-15) cm	domatia absent; 	higher order veins distinct; 	petiole 	-	-	-	sparsely rufous-pubescent to tomentose	-	tomentose	rufous	0.6-4.4 cm long	narrowly elliptic to oblanceolate or narrowly obovate or oblong-obovate, rarely obovate	elliptic,narrow,oblanceolate,oblong,obovate	chartaceous to subcoriaceous	chartaceous,subcoriaceous	-	venation eucamptodromous to eucamptodromous-brochidodromous, with ends of secondary veins often forming a looped submarginal vein,       	-	-	intersecondary veins absent, 	midvein strong, very prominent, 	-	-	5-15 pairs	tertiary veins percurrent or sometimes weakly so; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	primary and secondary forest, usually in inundated areas and by rivers and lakes but also on terra firme, sometimes remaining in open cleared places.	forest	-	-	-	-	-	
Buchenavia reticulata 	Flowers 	-	-	-	-	-	-	-	-	-	2.5-5 mm long	densely rufous-pubescent except sparsely so on neck	densely	rufous	1.5-3 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1-2 x 2.5-3.5 mm	subglabrous	glabrous	-	-	-	-	-	-	-	-	Fruit 	-	-	-	-	-	-	acute to rounded and often apiculate	acute,apiculate,rounded	rounded	rounded	(1.2-)1.5-3.5 x (0.7-)1-2.2 cm	glabrous or rarely very sparsely pubescent	-	-	glabrous	-	-	ovate to obovate in side view, more or less terete	ovate,terete	-	-	Semi-evergreen (briefly deciduous) tree |, with buttresses when large. 	-	large	-	-	green	-	-	-	2-25(-50) m	-	-	-	-	-	Inflorescence |, more or less capitate, with rather few to many densely grouped flowers; 	capitate	-	-	densely	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.8-3 cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	rufous pubescent in flower, becoming subglabrous and much thicker in fruit	thick	glabrous	rufous	0.6-2.6 cm	-	-	-	-	0.2-0.5(-1) cm	-	Leaves |, |, moderately spaced, originating at moderately acute angles, curved to slightly so, slightly prominent, |, eglandular. 	acute,curved,slightly prominent	-	-	-	glandular	-	-	rounded to retuse (rarely obtuse)	obtuse,retuse,rounded	areolation usually complete; 	complete	-	appressed-pubescent when very young, becoming glabrous except often sparsely pubescent on midvein when mature	glabrous	mat	narrowly acute and usually decurrent	acute,decurrent,narrow	-	-	-	2-11 x 1-5 cm	domatia present; 	higher order veins often distinct; 	petiole 	-	-	-	sparsely appressed-pubescent	-	-	-	0.4-1.5(-2) cm long	narrowly to broadly obovate	narrow,obovate	coriaceous when mature but very thin at flowering	coriaceous,thin	mat	venation brochidodromous,       	-	-	intersecondary veins occasionally present, 	midvein moderate, slightly prominent, 	slightly prominent	-	(2-)3-8 pairs	tertiary veins randomly reticulate; 	-	reticulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	in the Guianas it is usually found in riverside and lakeside forest, inundated or not, 	forest	-	-	-	up to 500 m	-	
Buchenavia tetraphylla 	Flowers |, with 	-	-	-	-	-	-	-	-	-	3-4.5 mm long	glabrous to densely pubescent	densely,glabrous	-	1.5-2.2 mm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1-1.5 x 1.8-3 mm	sparsely pubescent to subglabrous	glabrous	-	-	-	-	-	-	-	-	Fruit |, 	-	-	-	-	-	-	rounded to subacute or shortly apiculate	apiculate,rounded,short,subacute	rounded to obtuse	obtuse,rounded	1.3-2.4 x 0.7-1.3 cm	glabrous to densely puberulous	-	-	densely,glabrous,puberulous	-	-	elliptic in side view, more or less terete	elliptic,terete	-	-	Shrub or tree |, with buttressed trunk 	-	-	-	-	-	-	-	-	2-55 m	-	-	-	-	-	Inflorescence |, spicate; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2-7.5 cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	pubescent	-	-	-	0.5-2.7 cm	-	-	pubescent	-	1.2-5 cm	-	Leaves |, |, moderately spaced to distant, originating at moderately to widely acute angles, curved to slightly so, prominent, |, usually eglandular but sometimes biglandular. 	acute,curved,wide	-	-	-	glandular	-	-	rounded to obtusely or subacutely acuminate	acuminate,obtuse,rounded,subacute	areolation well developed to inconspicuous; 	well developed	-	subglabrous except sparsely pubescent on midvein, especially below	glabrous	-	cuneate	cuneate	-	-	-	(2-)3-9(-10.5) x 1.5-4.5(-5.5) cm	domatia usually present; 	higher order veins distinct or not; 	petiole 	-	-	-	pubescent	-	-	-	0.4-2 cm long	obovate to elliptic or narrowly so	elliptic,narrow,obovate	chartaceous to coriaceous	chartaceous,coriaceous	-	venation brochidodromous or eucamptodromous-brochidodromous,       	-	-	intersecondary veins usually absent, 	midvein moderate, prominent, 	-	-	(3-)4-7 pairs	tertiary veins irregularly reticulate to weakly percurrent; 	-	regular,reticulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lowland rainforest on terra firme or inundated by rivers and lakes and in marshes.	forest,lowland	-	-	-	-	-	
Buchenavia viridiflora 	Flowers bisexual, actinomorphic or sometimes weakly zygomorphic, sessile but sometimes lower hypanthium extended into a pseudostipe, |, deciduous before fruiting; |, usually well exserted, 	sessile	well exserted	-	-	-	-	-	glabrous to densely pubescent	densely,glabrous	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers versatile; 	-	-	-	-	-	-	8 or 10	glabrous, or sometimes pubescent proximally	glabrous	-	-	-	-	-	-	-	cupuliform, campanulate or tubiform	campanulate	-	-	-	Fruits |, actinomorphic, dry or spongy.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescences |, lax to congested, simple to branched spikes, leafless or leafy, spikes often forming compound panicles; 	branched	-	-	-	panicles	-	bracts usually very small and caducous, sometimes foliaceous. 	small	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal or axillary	axillary,terminal	-	-	-	-	Leaves opposite or more or less so, sometimes in whorls of |, not clustered at branchlet tips, sometimes with 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	weak pocket-shaped domatia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
COMBRETUM  	Flowers |, weakly zygomorphic; |, stalked glands very sparse to frequent,|, pubescent to densely so inside|, |, at anthesis slightly to far exserted|, |, well exserted, |, closely applied to style base, |, exserted about as far as filaments, 	-	far exserted	-	densely	-	-	2.5-6 mm long	densely pubescent at margin	densely	18-33 mm long	densely pubescent	densely	-	6-14 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	acute to subacute	acute	-	-	obovate to narrowly so or elliptic to broadly so, 	elliptic,narrow,obovate	-	-	-	-	filaments 	-	-	19.5-29.5 mm long	10	glabrous or pubescent basally	glabrous	26.5-44.5 mm long	10-19 x 3.5-15 mm	pubescent to densely so outside, 	densely	-	-	-	deeply curved-cupuliform to -infundibuliform	curved,infundibuliform	-	-	-	Fruit |, |, strong but fairly narrow and abruptly edged	narrow	-	-	-	-	-	gradually tapered to narrowly rounded to obtuse	narrow,obtuse,rounded	gradually and narrowly tapered	narrow	5-8 x 1.7-2.8 cm	densely pubescent and with frequent stalked glands, becoming subglabrous with age	-	-	densely,glabrous	-	-	elliptic in side view	elliptic	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence simple, |, with sparse to frequent stalked glands; 	-	-	-	-	-	-	bracts leafy, conspicuous, 	-	-	-	-	up to 4.5 x 1.5 cm at lower nodes	 nodes	-	-	-	-	-	-	-	-	-	-	18-50(-70) cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal	terminal	-	-	-	-	Leaves opposite or more or less so, usually alternate on flowering axis just below spike, |, |, usually minutely verruculose along all veins, especially on veinlets below, |, stalked glands frequent on veins below and sparse above; |, with sparse to frequent stalked glands. 	minute	verruculose	-	-	-	-	-	acuminate	acuminate	-	-	-	sparsely to very sparsely pubescent but sometimes moderately so on veins especially below	-	-	rounded to shallowly cordate	cordate,rounded	-	-	-	3.5-22 x 1.6-10 cm	-	-	petiole 	-	-	-	pubescent to densely so	-	densely	-	0.3-0.8 cm long	elliptic- to oblong-ovate	elliptic,oblong,ovate	chartaceous to subcoriaceous	chartaceous,subcoriaceous	-	venation usually eucamptodromous or eucamptodromous-brochidodromous,       	-	-	-	-	-	-	5-9 pairs	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	primary inundated forest, swamp forest, riverside or lakeside forest, sometimes in or just behind the mangrove zone, also secondary forest by roads and in scrubby savanna, at 	forest,swamp	-	-	-	0-150 m	-	
Combretum cacoucia 	Flowers |, variable in size and shape, |,  |, |, |, without a basal claw, |, far exserted, |, exserted about as far as stamens. 	-	far exserted	-	-	-	-	1.3-2.3(-3) mm long	densely pubescent at margin with straight or wavy hairs	densely,hairs	10.5-17(-20) mm long	-	-	-	3.5-4.5(-6.5) mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	obtuse to acute, sometimes apiculate or shortly acuminate	acuminate,acute,apiculate,obtuse,short	-	1.5-2.5(-3.2) x 0.8-1.5(-2) mm	elliptic to suborbicular	elliptic,suborbicular	-	-	-	-	filaments 	-	-	12.5-22 mm long	8	-	-	13-31.5 mm long	6-12.5(-13.5) x 4-6(-12.5) mm	moderately to densely 	densely	-	-	-	-	-	-	-	-	Fruit |, 	-	-	-	-	-	-	obtuse to rounded or retuse and usually distinctly apiculate	apiculate,obtuse,retuse,rounded	rounded to truncate or slightly retuse	retuse,rounded,truncate	1.2-3 x 1-2.9 cm	moderately to densely 	-	-	densely	-	-	oblong-elliptic or elliptic to very broadly so	oblong-elliptic	-	-	Woody liana |, stem |, in the absence of support a shrub with 	shrub	-	-	-	-	‘combretaceous hairs’ (often very scarce) and peltate scales present. 	peltate	hairs	1-5 m	-	-	-	-	-	Inflorescence unbranched, stout, in opposite pairs in leaf-axils, |, at lower nodes in axils of normal leaves (usually fallen by fruiting), at upper nodes usually without or with much reduced subtending leaves, 	 nodes,unbranched	-	-	-	-	red	-	-	-	-	-	-	-	-	-	-	-	-	-	flowers borne densely around rhachis but in nature all swept up to vertical position from ± horizontal rhachis, with long exserted stamens forming 'bottle-brush' syndrome. 	horizontal	exserted	densely	4-15 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves opposite, |, 	-	-	-	-	-	-	-	usually shortly to long acuminate but sometimes acute or obtuse	acuminate,acute,obtuse,short	-	-	-	often hairless or almost so but sometimes pubescent or even densely so below and sparsely so above, moderately to rather densely 	densely,hairless	-	cuneate to rounded or subcordate	cuneate,rounded,subcordate	-	-	-	3.5-19 x 1.5-10 cm	-	-	petiole 	-	-	-	glabrous to densely pubescent, contiguously to moderately 	-	densely,glabrous	-	0.6-1.5 cm long	elliptic or sometimes elliptic-oblong to narrowly so	elliptic,narrow,oblong	chartaceous or subcoriaceous	chartaceous,subcoriaceous	-	venation usually eucamptodromous-brochidodromous, sometimes eucamptodromous or brochidodromous,       	-	-	-	-	-	-	(5-)6-9(-10) pairs	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	a typical forest liana, occupying all sorts of forest: evergreen or deciduous, tall or short, upland or lowland, dry or humid, on slopes or by rivers or lakes or in marshes, virgin, disturbed or secondary, and cut or burned, however, only sparsely scattered in very humid central and lower Amazon river-basin.	forest,lowland	short	-	green	-	-	
Combretum fruticosum 	Flowers unknown. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit 	-	-	-	-	-	-	-	-	-	-	4-6.5 x 0.8-1.3 cm	rather densely lepidote	-	-	densely,lepidote	-	-	very narrowly oblong-elliptic to oblanceolate in side view, tapering to narrow apex and base	narrow,oblanceolate	-	-	Woody liana 	-	-	-	-	-	‘combretaceous hairs’ and peltate scales present. 	peltate	hairs	to 30 m	-	-	-	-	-	Inflorescence sparsely to extensively branched, rather stout, in opposite pairs in leaf-axils, |, at lower nodes in axils of normal leaves (fallen by fruiting), at upper nodes without subtending leaves, 	 nodes,branched	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3-15 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Leaves opposite, |, 	-	-	-	-	-	-	-	rather gradually shortly to long acuminate	acuminate,short	-	-	-	hairless or almost so, moderately to rather densely lepidote below, sparsely or very sparsely so above	densely,hairless,lepidote	-	broadly cuneate to more or less rounded	cuneate,rounded	-	-	-	7-21 x 3-8.3 cm	-	-	petiole 	-	-	-	glabrous, inconspicuously lepidote	-	glabrous,lepidote	-	0.6-2 cm long	narrowly oblong-ovate	narrow,oblong,ovate	chartaceous	chartaceous	-	venation eucamptodromous-brochidodromous, as in 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	at river margins and in seasonally inundated 	-	-	-	-	lowland	lowland	
